id,year,Latitude,Longtitude,location,country,main_descriptor,secondary_descriptor,additional_descriptor,depth,exp_year,soc.value,soc.value_units,labmethod,crop,soil type,average slope,average elevation
175,2022,11.94,105.56,Kampong Cham,Cambodia,Land use,Perennial,Monocrop,15-30,12.5,9.8,g_kg,CN analyzer,Rubber,Ferralsols,< 3.5,57
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Postburning,30-40,0.6,9.886,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
25,2021,13.005,103.072,Battambang province,Cambodia,Intervention,Others,Without cover crop or mulching,0-30,1,9.9,g_kg,Walkley and Black,Rice,NA,NA,NA
25,2021,13.005,103.072,Battambang province,Cambodia,Intervention,Others,Without cover crop or mulching,0-30,1,9.9,g_kg,Walkley and Black,Rice,NA,NA,NA
85,2009,17.319,104.852,NA,Laos,Land use,Annual,Monocrop,15-25,40,9.9,g_kg,"Heanes, 1984",Rice,Inceptisols,100,NA
98,2006,19.886,102.141,Luang Prabang,Laos,Land use,Perennial,Monocrop,30-60,NA,9.9,g_kg,CN analyzer,Banana,Alfisols,56,NA
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 60 t/ha.2 years empty fruit bunches,10-25,27,9.926,g_kg,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
43,2021,-1.711,103.29,Province of Jambi,Indonesia,Land use,Perennial,Monocrop,20-30,12,9.947368421,g_kg,CN analyzer,Rubber,"Gleysol, Acrisol",NA,NA
25,2021,13.005,103.072,Battambang province,Cambodia,Intervention,Others,With cover crop or mulching,0-30,1,9.95,g_kg,Walkley and Black,Rice,NA,NA,NA
25,2021,13.005,103.072,Battambang province,Cambodia,Intervention,Tillage,Conventional tillage,0-30,1,10,g_kg,Walkley and Black,Rice,NA,NA,NA
175,2022,11.94,105.56,Kampong Cham,Cambodia,Land use,Perennial,Monocrop,15-30,3.5,10,g_kg,CN analyzer,Rubber,Ferralsols,< 3.5,57
34,2020,-2.03,120.4,Sulawesi,Indonesia,Land use,Agroforestry,Agroforestry,20-30,25.5,10,g_kg,Walkley and Black,"Agroforestry, Cocoa",NA,NA,NA
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Preburning,5-10,0,10.085,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Postburning,0-5,0.8,10.145,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,12,10.2,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
160,2010,21.018,104.32,Chiềng Khoi,Vietnam,Land use,Annual,Monocrop,0-13,NA,10.2,g_kg,Dry combustion,Maize,Stagnic Alisol,26,432.5
34,2020,-2.03,120.4,Sulawesi,Indonesia,Land use,Agroforestry,Agroforestry,10-20,25.5,10.2,g_kg,Walkley and Black,"Agroforestry, Cocoa",NA,19,200
184,2011,13.513,101.778,Cha Cherngsao Province,Thailand,Land use,Annual,Monocrop,20-30,3,10.2,g_kg,CN analyzer,Maize,Alfisols,2,140
85,2009,17.319,104.852,NA,Laos,Land use,Annual,Monocrop,5-15,40,10.2,g_kg,"Heanes, 1984",Rice,Inceptisols,100,NA
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Postburning,5-10,0.005,10.2,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
21,2020,13,101.45,Chachoengsao,Thailand,Land use,Perennial,Monocrop,0-10,15,10.28,g_kg,Pyrolysis,Rubber,Ultisols (Kabin Buri series),NA,NA
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Postburning,5-10,0.005,10.331,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
49,2017,21.7,105.2,Ham Yen district,Vietnam,Land use,Annual,Rotation,10-20,NA,10.3795,g_kg,CN analyzer,"Imperata cylindrica, Rhodomytus tomentosa, Rice, Maize, Cassava",Acrisols,> 30,NA
34,2020,-2.03,120.4,Sulawesi,Indonesia,Land use,Agroforestry,Agroforestry,20-30,4.5,10.4,g_kg,Walkley and Black,"Agroforestry, Cocoa",NA,NA,NA
34,2020,-2.03,120.4,Sulawesi,Indonesia,Land use,Agroforestry,Agroforestry,20-30,11,10.4,g_kg,Walkley and Black,"Agroforestry, Cocoa",NA,NA,NA
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Postburning,30-40,0.3,10.426,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,19,10.43,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,20,10.43,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
166,2023,-0.85,117.1,"Bukit Soeharto, East Kalimantan Province",Indonesia,Land use,Perennial,Monocrop,0-10,NA,10.5,g_kg,CN analyzer,Oil palm,Ultisols,NA,NA
30,2019,1.156,112.261,Kapuas Hulu regency,Indonesia,Land use,Perennial,Monocrop,12-23,10,10.555,g_kg,CN analyzer,Rubber,Stagnic Acrisol and Haplic Acrisol,NA,NA
63,2017,10.35,106.067,Cai Lay,Vietnam,Land use,Annual,Rotation,20-30,30,10.59047619,g_kg,Walkley and Black,"Rice, Cucumber, Tomato, Maize, Chili pepper, Okra, Onion, Mung bean, Sesame",Gleyic Fluvisol,< 1,NA
10,2021,14.798,100.8,Lopburi Seed Research and Development Center,Thailand,Intervention,Fertilization,Initial,0-13,0,10.7,g_kg,NA,NA,NA,NA,NA
169,2022,20.963,101.389,Luang Namtha,Laos,Land use,Perennial,Monocrop,10-20,21,10.7,g_kg,Walkley and Black,Teak,"Ferric Acrisols (village Phinhor, and Chalernsouk), and Ferric Alisols (village Namdee, and Sopsim)",21.5,> 500
185,2013,19.83,100.33,Rak Phaendin,Thailand,Land use,Annual,Monocrop,20-45+,3,10.8,g_kg,CN analyzer,Maize,Ultisol - Typic Haplustults,NA,697
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Postburning,5-10,0.3,10.837,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
95,2008,10.745,124.805,Baybay,Philippines,Land use,Perennial,Rotation,20-40,NA,10.88298636,g_kg,CN analyzer,"Native trees, Fruit trees","Typic Hapludult, Haplic Alisol",< 5,92.5
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 90 t/ha.3 years empty fruit bunches,10-25,27,10.913,g_kg,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
25,2021,13.005,103.072,Battambang province,Cambodia,Intervention,Others,With cover crop or mulching,0-30,2,11.14,g_kg,Walkley and Black,Rice,NA,NA,NA
138,2019,14.869,101.966,Mun River Basin,Thailand,Land use,Perennial,Monocrop,20-30,NA,11.16,g_kg,CN analyzer,Sugarcane,NA,NA,NA
85,2009,17.319,104.852,NA,Laos,Land use,Perennial,Monocrop,15-25,NA,11.2,g_kg,"Heanes, 1984",Banana,Dystrochrepts,100,NA
112,2022,-6.803,107.597,West Java,Indonesia,Land use,Annual,Rotation,60-80,40,11.2,g_kg,Dry combustion,"Tomato, Cabbage, Broccoli, Chilly",NA,26.8,1313
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Preburning,30-40,0,11.223,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Postburning,0-5,0.6,11.274,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
138,2019,14.942,101.976,Mun River Basin,Thailand,Land use,Annual,Monocrop,10-20,NA,11.29,g_kg,CN analyzer,Rice,NA,NA,NA
207,2011,14.18,121.25,Los Baños,Philippines,Intervention,Fertilization,Initial,15-30,0,11.3,g_kg,Dry combustion,NA,Anthraquic Gleysols,NA,21
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,3,11.33,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
84,1997,18.333,98,Mae Hong Son Prov.,Thailand,Land use,Annual,Monocrop,0-10,13,11.4,g_kg,CN analyzer,Rice,NA,NA,NA
34,2020,-2.03,120.4,Sulawesi,Indonesia,Land use,Agroforestry,Agroforestry,10-20,11,11.4,g_kg,Walkley and Black,"Agroforestry, Cocoa",NA,19,200
184,2011,13.513,101.778,Cha Cherngsao Province,Thailand,Land use,Annual,Monocrop,10-20,3,11.4,g_kg,CN analyzer,Maize,Alfisols,2,140
49,2017,21.7,105.2,Ham Yen district,Vietnam,Land use,Perennial,Monocrop,10-20,5.5,11.544,g_kg,CN analyzer,Acacia,Acrisols,> 30,NA
95,2008,10.746,124.804,Baybay,Philippines,Land use,Perennial,Monocrop,20-40,NA,11.58650395,g_kg,CN analyzer,Mahogany,"Typic Hapludult, Haplic Alisol",< 5,92.5
160,2010,21.018,104.32,Chiềng Khoi,Vietnam,Land use,Annual,Monocrop,0-9,NA,11.6,g_kg,Dry combustion,Maize,Vertic Luvisol,61,432.5
175,2022,12.89,105.41,Kampong Thom,Cambodia,Land use,Perennial,Monocrop,15-30,4.5,11.6,g_kg,CN analyzer,Rubber,Ferralsols,< 3.5,132
34,2020,-2.03,120.4,Sulawesi,Indonesia,Land use,Agroforestry,Agroforestry,20-30,56.5,11.6,g_kg,Walkley and Black,Agroforestry,NA,NA,NA
98,2006,19.886,102.141,Luang Prabang,Laos,Land use,Perennial,Monocrop,15-40,NA,11.6,g_kg,CN analyzer,Job's tears,Alfisols,56,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,11.7,g_kg,Dry combustion,"Cacao, Gliricidia",Orthic Acrisols,NA,NA
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Postburning,30-40,0.005,11.74,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 60 t/ha.3 years empty fruit bunches,10-25,27,11.76,g_kg,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,8,11.8,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
160,2010,21.018,104.32,Chiềng Khoi,Vietnam,Land use,Annual,Fallow,0-12.5,NA,11.8,g_kg,Dry combustion,Fallow,Cutanic Alisol,75,432.5
169,2022,20.963,101.389,Luang Namtha,Laos,Land use,Perennial,Monocrop,10-20,13,11.8,g_kg,Walkley and Black,Rubber,"Ferric Acrisols (village Phinhor, and Chalernsouk), and Ferric Alisols (village Namdee, and Sopsim)",63.5,> 500
98,2006,19.886,102.141,Luang Prabang,Laos,Land use,Perennial,Monocrop,25-55,NA,11.8,g_kg,CN analyzer,Job's tears,Alfisols,56,NA
95,2008,10.743,124.802,Baybay,Philippines,Land use,Perennial,Monocrop,20-40,NA,11.81622398,g_kg,CN analyzer,Grassland,"Typic Hapludult, Haplic Alisol",< 5,92.5
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Postburning,0-5,0.8,11.877,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
103,2004,-4.75,105.483,"Gunung Batin, Kampung Tua, Province of Lampung",Indonesia,Intervention,Tillage,Conventional tillage - without mulch and low rate of fertilizer,0-20.5,3,11.9,g_kg,CN analyzer,"Maize, Soybean, Cowpea",Typic Haploxerepts,NA,NA
103,2004,-4.75,105.483,"Gunung Batin, Kampung Tua, Province of Lampung",Indonesia,Intervention,Tillage,No tillage - without mulch and low rate of fertilizer,0-20.5,3,11.9,g_kg,CN analyzer,"Maize, Soybean, Cowpea",Typic Haploxerepts,NA,NA
95,2008,10.743,124.802,Baybay,Philippines,Land use,Perennial,Monocrop,40-60,NA,11.90236899,g_kg,CN analyzer,Grassland,"Typic Hapludult, Haplic Alisol",< 5,92.5
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,12,g_kg,Dry combustion,"Cacao, Mango",Orthic Acrisols,NA,NA
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,11,12.02,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 30 t/ha.year empty fruit bunches,10-25,27,12.089,g_kg,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,12.1,g_kg,Dry combustion,"Cacao, Coconut",Orthic Acrisols,NA,NA
98,2006,19.886,102.141,Luang Prabang,Laos,Land use,Perennial,Monocrop,0-40,NA,12.1,g_kg,CN analyzer,Banana,Dystrochrepts,56,NA
103,2004,-4.75,105.483,"Gunung Batin, Kampung Tua, Province of Lampung",Indonesia,Intervention,Tillage,No tillage - with mulch and high rate of fertilizer,0-20.5,3,12.1,g_kg,CN analyzer,"Maize, Soybean, Cowpea",Typic Haploxerepts,NA,NA
103,2004,-4.75,105.483,"Gunung Batin, Kampung Tua, Province of Lampung",Indonesia,Intervention,Tillage,No tillage - with mulch and low rate of fertilizer,0-20.5,3,12.1,g_kg,CN analyzer,"Maize, Soybean, Cowpea",Typic Haploxerepts,NA,NA
160,2010,21.018,104.32,Chiềng Khoi,Vietnam,Land use,Annual,Fallow,0-12,NA,12.2,g_kg,Dry combustion,Fallow,Cambic Leptosol,0,432.5
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,12.2,g_kg,Dry combustion,"Cacao, Coconut",Orthic Acrisols,NA,NA
34,2020,-2.03,120.4,Sulawesi,Indonesia,Land use,Agroforestry,Agroforestry,10-20,56.5,12.2,g_kg,Walkley and Black,Agroforestry,NA,19,200
103,2004,-4.75,105.483,"Gunung Batin, Kampung Tua, Province of Lampung",Indonesia,Intervention,Tillage,Conventional tillage - with mulch and high rate of fertilizer,0-20.5,3,12.2,g_kg,CN analyzer,"Maize, Soybean, Cowpea",Typic Haploxerepts,NA,NA
103,2004,-4.75,105.483,"Gunung Batin, Kampung Tua, Province of Lampung",Indonesia,Intervention,Tillage,Conventional tillage - with mulch and low rate of fertilizer,0-20.5,3,12.2,g_kg,CN analyzer,"Maize, Soybean, Cowpea",Typic Haploxerepts,NA,NA
201,2016,-1.642,120.042,Lempelero,Indonesia,Land use,Agroforestry,Agroforestry,0-10,16,12.3,g_kg,CN analyzer,"Agroforestry, Cacao, Gliricidia",Cambic Umbrisols,9.1,387
161,2020,9.601,105.962,Sóc Trăng,Vietnam,Land use,Annual,Monocrop,0-15,50,12.4,g_kg,Dry combustion,Rice,NA,NA,NA
34,2020,-2.03,120.4,Sulawesi,Indonesia,Land use,Agroforestry,Agroforestry,10-20,4.5,12.4,g_kg,Walkley and Black,"Agroforestry, Cocoa",NA,19,200
142,2018,15.67,120.89,Muñoz,Philippines,Intervention,Others,With irrigation - AWDS type,0-20,0,12.43,g_kg,Dry combustion,Rice,NA,NA,NA
85,2009,17.319,104.852,NA,Laos,Land use,Perennial,Monocrop,0-5,NA,12.5,g_kg,"Heanes, 1984",Banana,Dystrochrepts,100,NA
138,2019,14.869,101.966,Mun River Basin,Thailand,Land use,Perennial,Monocrop,10-20,NA,12.54,g_kg,CN analyzer,Sugarcane,NA,NA,NA
160,2010,21.018,104.32,Chiềng Khoi,Vietnam,Land use,Perennial,Rotation,0-12,NA,12.6,g_kg,Dry combustion,"Teak, Cassava",Haplic Cambisol,2,432.5
21,2020,13,101.45,Chachoengsao,Thailand,Land use,Perennial,Monocrop,0-10,20,12.63,g_kg,Pyrolysis,Rubber,Ultisols (Kabin Buri series),NA,NA
103,2004,-4.75,105.483,"Gunung Batin, Kampung Tua, Province of Lampung",Indonesia,Intervention,Tillage,Conventional tillage - without mulch and high rate of fertilizer,0-20.5,3,12.7,g_kg,CN analyzer,"Maize, Soybean, Cowpea",Typic Haploxerepts,NA,NA
43,2021,-1.861,103.306,Province of Jambi,Indonesia,Land use,Perennial,Monocrop,10-20,13,12.78947368,g_kg,CN analyzer,Oil palm,"Gleysol, Acrisol",NA,NA
85,2009,17.319,104.852,NA,Laos,Land use,Annual,Monocrop,35-75,40,12.8,g_kg,"Heanes, 1984",Rice,Alfisols,100,NA
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,19,12.9,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
25,2021,13.005,103.072,Battambang province,Cambodia,Intervention,Tillage,Reduced tillage,0-30,7,12.9,g_kg,Walkley and Black,Rice,NA,NA,NA
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,4,12.95,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,21,12.96,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13,g_kg,Dry combustion,Cacao,Orthic Acrisols,NA,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13,g_kg,Dry combustion,"Cacao, Jabon",Orthic Acrisols,NA,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13,g_kg,Dry combustion,"Cacao, Guava",Orthic Acrisols,NA,NA
112,2022,-6.803,107.597,West Java,Indonesia,Land use,Annual,Rotation,20-40,40,13,g_kg,Dry combustion,"Tomato, Cabbage, Broccoli, Chilly",NA,26.8,1313
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Preburning,30-40,0,13.057,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Postburning,0-5,0.6,13.134,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
199,2019,2.966,102.3,Pasoh,Malaysia,Land use,Perennial,Monocrop,0-8,8,13.17,g_kg,NA,Oil palm,Ultisol,NA,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.2,g_kg,Dry combustion,"Cacao, Mango",Orthic Acrisols,NA,NA
85,2009,17.319,104.852,NA,Laos,Land use,Annual,Monocrop,25-35,40,13.2,g_kg,"Heanes, 1984",Rice,Alfisols,100,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.3,g_kg,Dry combustion,"Cacao, Gliricidia",Orthic Acrisols,NA,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.3,g_kg,Dry combustion,"Cacao, Jabon",Orthic Acrisols,NA,NA
142,2018,15.67,120.89,Muñoz,Philippines,Intervention,Others,With irrigation - AWD type,0-20,0,13.3,g_kg,Dry combustion,Rice,NA,NA,NA
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 60 t/ha empty fruit bunches,10-25,27,13.312,g_kg,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.4,g_kg,Dry combustion,"Cacao, Langsat",Orthic Acrisols,NA,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.4,g_kg,Dry combustion,"Cacao, Durian",Orthic Acrisols,NA,NA
103,2004,-4.75,105.483,"Gunung Batin, Kampung Tua, Province of Lampung",Indonesia,Intervention,Tillage,No tillage - without mulch and high rate of fertilizer,0-20.5,3,13.4,g_kg,CN analyzer,"Maize, Soybean, Cowpea",Typic Haploxerepts,NA,NA
192,2004,1.05,110.916,Sabal,Malaysia,Intervention,Others,Postburning,5-10,0.005,13.413,g_kg,CN analyzer,NA,Oxyaquic or Spodic Quattzipsamments,13.7,60
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,3,13.46,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
169,2022,20.963,101.389,Luang Namtha,Laos,Land use,Perennial,Monocrop,0-10,21,13.5,g_kg,Walkley and Black,Teak,"Ferric Acrisols (village Phinhor, and Chalernsouk), and Ferric Alisols (village Namdee, and Sopsim)",21.5,> 500
34,2020,-2.03,120.4,Sulawesi,Indonesia,Land use,Agroforestry,Agroforestry,0-10,25.5,13.5,g_kg,Walkley and Black,"Agroforestry, Cocoa",NA,19,200
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.5,g_kg,Dry combustion,"Cacao, Durian",Orthic Acrisols,NA,NA
175,2022,11.94,105.56,Kampong Cham,Cambodia,Land use,Perennial,Monocrop,5-15,12.5,13.5,g_kg,CN analyzer,Rubber,Ferralsols,< 3.5,57
95,2008,10.743,124.802,Baybay,Philippines,Land use,Perennial,Monocrop,0-20,NA,13.53912419,g_kg,CN analyzer,Grassland,"Typic Hapludult, Haplic Alisol",< 5,92.5
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.6,g_kg,Dry combustion,"Cacao, Langsat",Orthic Acrisols,NA,NA
141,2019,14.183,121.25,Los Baños,Philippines,Land use,Annual,Monocrop,5-20,5,13.6,g_kg,CN analyzer,Rice,Anthraquic Gleysol,NA,NA
8,2022,-4.554,105.404,Lampung,Indonesia,Intervention,Fertilization,With fertilization – 30 t/ha.3 years empty fruit bunches,10-25,27,13.689,g_kg,Walkley and Black,Oil palm,Ultisol (Typic Kandiudults),NA,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.7,g_kg,Dry combustion,"Cacao, Petai",Orthic Acrisols,NA,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.7,g_kg,Dry combustion,Cacao,Orthic Acrisols,NA,NA
49,2017,21.7,105.2,Ham Yen district,Vietnam,Land use,Annual,Rotation,0-10,NA,13.756,g_kg,CN analyzer,"Imperata cylindrica, Rhodomytus tomentosa, Rice, Maize, Cassava",Acrisols,> 30,NA
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,6,13.77,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,27,13.79,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.8,g_kg,Dry combustion,"Cacao, Rambutan",Orthic Acrisols,NA,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.8,g_kg,Dry combustion,"Cacao, Gmelina",Orthic Acrisols,NA,NA
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,25,13.83,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,13.9,g_kg,Dry combustion,"Cacao, Jackfruit",Orthic Acrisols,NA,NA
184,2011,13.514,101.769,Cha Cherngsao Province,Thailand,Land use,Annual,Monocrop,10-20,7,13.9,g_kg,CN analyzer,Maize,Alfisols,2,140
142,2018,15.67,120.89,Muñoz,Philippines,Intervention,Others,With irrigation - CF type,0-20,0,13.97,g_kg,Dry combustion,Rice,NA,NA,NA
166,2023,-0.85,117.1,"Bukit Soeharto, East Kalimantan Province",Indonesia,Land use,Perennial,Monocrop,0-10,NA,14,g_kg,CN analyzer,Grassland,Ultisols,NA,NA
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,5,14.12,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
140,2019,-0.917,101.467,Dharmasraya,Indonesia,Land use,Perennial,Monocrop,20-30,7,14.18,g_kg,CN analyzer,Rubber,Typic Dystrudepts,NA,120
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,14.2,g_kg,Dry combustion,"Cacao, Guava",Orthic Acrisols,NA,NA
141,2019,14.183,121.25,Los Baños,Philippines,Land use,Annual,Rotation,5-20,5,14.2,g_kg,CN analyzer,"Rice, Maize",Anthraquic Gleysol,NA,NA
142,2018,15.67,120.89,Muñoz,Philippines,Intervention,Others,With irrigation - CF type,0-20,2.4,14.21,g_kg,Dry combustion,Rice,NA,NA,NA
185,2013,-0.85,117.1,Experimental Forest of the Tropical Rainforest Research Center,Indonesia,Land use,Annual,Monocrop,0-5,2,14.3,g_kg,CN analyzer,Capsicum sp.,Ultisol - Typic Paleudults,NA,99
141,2019,14.183,121.25,Los Baños,Philippines,Land use,Annual,Monocrop,0-20,5,14.5,g_kg,CN analyzer,Rice,Anthraquic Gleysol,NA,NA
160,2010,21.018,104.32,Chiềng Khoi,Vietnam,Land use,Annual,Rotation,0-14,NA,14.5,g_kg,Dry combustion,"Cassava, Maize",Cutanic Luvisol,22,432.5
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,14.5,g_kg,Dry combustion,"Cacao, Jackfruit",Orthic Acrisols,NA,NA
131,2020,-3.58,122.3,Wonuahoa,Indonesia,Land use,Perennial,Monocrop,0-15,9.5,14.5,g_kg,Dry combustion,"Cacao, Gmelina",Orthic Acrisols,NA,NA
142,2018,15.67,120.89,Muñoz,Philippines,Intervention,Others,With irrigation - AWD type,0-20,2.4,14.5,g_kg,Dry combustion,Rice,NA,NA,NA
142,2018,15.67,120.89,Muñoz,Philippines,Intervention,Others,With irrigation - CF type,0-20,2.8,14.52,g_kg,Dry combustion,Rice,NA,NA,NA
142,2018,15.67,120.89,Muñoz,Philippines,Intervention,Others,Initial,NA,0,14.6,g_kg,Dry combustion,Rice,NA,NA,NA
